Frame,Timestamp,Value
159,3.3092511,Bonsai.Shaders.FrameEvent
160,3.3243729,Bonsai.Shaders.FrameEvent
161,3.3415026,Bonsai.Shaders.FrameEvent
162,3.3583595,Bonsai.Shaders.FrameEvent
163,3.3732067,Bonsai.Shaders.FrameEvent
164,3.3899165,Bonsai.Shaders.FrameEvent
165,3.406654,Bonsai.Shaders.FrameEvent
166,3.424641,Bonsai.Shaders.FrameEvent
167,3.4398647,Bonsai.Shaders.FrameEvent
168,3.4565541,Bonsai.Shaders.FrameEvent
169,3.4736253,Bonsai.Shaders.FrameEvent
170,3.4903387,Bonsai.Shaders.FrameEvent
171,3.5065133,Bonsai.Shaders.FrameEvent
172,3.5242292,Bonsai.Shaders.FrameEvent
173,3.540411,Bonsai.Shaders.FrameEvent
174,3.5569404,Bonsai.Shaders.FrameEvent
175,3.5731435,Bonsai.Shaders.FrameEvent
176,3.5906964,Bonsai.Shaders.FrameEvent
177,3.606734,Bonsai.Shaders.FrameEvent
178,3.6234271,Bonsai.Shaders.FrameEvent
179,3.6400778,Bonsai.Shaders.FrameEvent
180,3.6566447,Bonsai.Shaders.FrameEvent
181,3.673568,Bonsai.Shaders.FrameEvent
182,3.6898839,Bonsai.Shaders.FrameEvent
183,3.7068006,Bonsai.Shaders.FrameEvent
184,3.7234094,Bonsai.Shaders.FrameEvent
185,3.7410755,Bonsai.Shaders.FrameEvent
186,3.7571846,Bonsai.Shaders.FrameEvent
187,3.7735038,Bonsai.Shaders.FrameEvent
188,3.7902118,Bonsai.Shaders.FrameEvent
189,3.8094778,Bonsai.Shaders.FrameEvent
190,3.8235728,Bonsai.Shaders.FrameEvent
191,3.8403255,Bonsai.Shaders.FrameEvent
192,3.8571818,Bonsai.Shaders.FrameEvent
193,3.873239,Bonsai.Shaders.FrameEvent
194,3.8916156,Bonsai.Shaders.FrameEvent
195,3.9073606,Bonsai.Shaders.FrameEvent
196,3.9225666,Bonsai.Shaders.FrameEvent
197,3.9391746,Bonsai.Shaders.FrameEvent
198,3.9559706,Bonsai.Shaders.FrameEvent
199,3.9726177,Bonsai.Shaders.FrameEvent
200,3.9893142,Bonsai.Shaders.FrameEvent
201,4.0058305,Bonsai.Shaders.FrameEvent
202,4.0229711,Bonsai.Shaders.FrameEvent
203,4.0396532,Bonsai.Shaders.FrameEvent
204,4.0559888,Bonsai.Shaders.FrameEvent
205,4.073166,Bonsai.Shaders.FrameEvent
206,4.0896398,Bonsai.Shaders.FrameEvent
207,4.1057997,Bonsai.Shaders.FrameEvent
208,4.1224715,Bonsai.Shaders.FrameEvent
209,4.1392392,Bonsai.Shaders.FrameEvent
210,4.1582018,Bonsai.Shaders.FrameEvent
211,4.1740843,Bonsai.Shaders.FrameEvent
212,4.1898006,Bonsai.Shaders.FrameEvent
213,4.205916,Bonsai.Shaders.FrameEvent
214,4.2225149,Bonsai.Shaders.FrameEvent
215,4.2391677,Bonsai.Shaders.FrameEvent
216,4.2559816,Bonsai.Shaders.FrameEvent
217,4.2725883,Bonsai.Shaders.FrameEvent
218,4.2893445,Bonsai.Shaders.FrameEvent
219,4.3080272,Bonsai.Shaders.FrameEvent
220,4.3240887,Bonsai.Shaders.FrameEvent
221,4.3394541,Bonsai.Shaders.FrameEvent
222,4.3561378,Bonsai.Shaders.FrameEvent
223,4.3727462,Bonsai.Shaders.FrameEvent
224,4.3894655,Bonsai.Shaders.FrameEvent
225,4.4058136,Bonsai.Shaders.FrameEvent
226,4.4225068,Bonsai.Shaders.FrameEvent
227,4.4391449,Bonsai.Shaders.FrameEvent
228,4.4565448,Bonsai.Shaders.FrameEvent
229,4.4743573,Bonsai.Shaders.FrameEvent
230,4.49583,Bonsai.Shaders.FrameEvent
231,4.5087917,Bonsai.Shaders.FrameEvent
232,4.52424,Bonsai.Shaders.FrameEvent
233,4.5513843,Bonsai.Shaders.FrameEvent
234,4.5574934,Bonsai.Shaders.FrameEvent
235,4.5740185,Bonsai.Shaders.FrameEvent
236,4.5911374,Bonsai.Shaders.FrameEvent
237,4.6065041,Bonsai.Shaders.FrameEvent
238,4.622786,Bonsai.Shaders.FrameEvent
239,4.6397413,Bonsai.Shaders.FrameEvent
240,4.6569999,Bonsai.Shaders.FrameEvent
241,4.6729338,Bonsai.Shaders.FrameEvent
242,4.6898133,Bonsai.Shaders.FrameEvent
243,4.7066288,Bonsai.Shaders.FrameEvent
244,4.7230631,Bonsai.Shaders.FrameEvent
245,4.7391987,Bonsai.Shaders.FrameEvent
246,4.7560266,Bonsai.Shaders.FrameEvent
247,4.773786,Bonsai.Shaders.FrameEvent
248,4.7893955,Bonsai.Shaders.FrameEvent
249,4.8079014,Bonsai.Shaders.FrameEvent
250,4.8225211,Bonsai.Shaders.FrameEvent
251,4.8394309,Bonsai.Shaders.FrameEvent
252,4.8561857,Bonsai.Shaders.FrameEvent
253,4.8729614,Bonsai.Shaders.FrameEvent
254,4.8891965,Bonsai.Shaders.FrameEvent
255,4.9060158,Bonsai.Shaders.FrameEvent
256,4.9226376,Bonsai.Shaders.FrameEvent
257,4.939196,Bonsai.Shaders.FrameEvent
258,4.9560398,Bonsai.Shaders.FrameEvent
259,4.9725997,Bonsai.Shaders.FrameEvent
260,4.9892887,Bonsai.Shaders.FrameEvent
261,5.0060617,Bonsai.Shaders.FrameEvent
