Frame,Timestamp,Value
184,3.6073038,Bonsai.Shaders.FrameEvent
185,3.6239433,Bonsai.Shaders.FrameEvent
186,3.6405019,Bonsai.Shaders.FrameEvent
187,3.6572172,Bonsai.Shaders.FrameEvent
188,3.6740112,Bonsai.Shaders.FrameEvent
189,3.690747,Bonsai.Shaders.FrameEvent
190,3.7071516,Bonsai.Shaders.FrameEvent
191,3.72383,Bonsai.Shaders.FrameEvent
192,3.7417872,Bonsai.Shaders.FrameEvent
193,3.7610445,Bonsai.Shaders.FrameEvent
194,3.7751361,Bonsai.Shaders.FrameEvent
195,3.7910206,Bonsai.Shaders.FrameEvent
196,3.8077171,Bonsai.Shaders.FrameEvent
197,3.824095,Bonsai.Shaders.FrameEvent
198,3.8417445,Bonsai.Shaders.FrameEvent
199,3.8576031,Bonsai.Shaders.FrameEvent
200,3.8741575,Bonsai.Shaders.FrameEvent
201,3.8905668,Bonsai.Shaders.FrameEvent
202,3.9134346,Bonsai.Shaders.FrameEvent
203,3.9243227,Bonsai.Shaders.FrameEvent
204,3.9410192,Bonsai.Shaders.FrameEvent
205,3.9579774,Bonsai.Shaders.FrameEvent
206,3.9741187,Bonsai.Shaders.FrameEvent
207,3.9922333,Bonsai.Shaders.FrameEvent
208,4.0097351,Bonsai.Shaders.FrameEvent
209,4.0247057,Bonsai.Shaders.FrameEvent
210,4.0413341,Bonsai.Shaders.FrameEvent
211,4.057429,Bonsai.Shaders.FrameEvent
212,4.0749407,Bonsai.Shaders.FrameEvent
213,4.0907319,Bonsai.Shaders.FrameEvent
214,4.1080027,Bonsai.Shaders.FrameEvent
215,4.1241135,Bonsai.Shaders.FrameEvent
216,4.1407125,Bonsai.Shaders.FrameEvent
217,4.1577666,Bonsai.Shaders.FrameEvent
218,4.1769649,Bonsai.Shaders.FrameEvent
219,4.1911408,Bonsai.Shaders.FrameEvent
220,4.2083334,Bonsai.Shaders.FrameEvent
221,4.2256093,Bonsai.Shaders.FrameEvent
222,4.2442806,Bonsai.Shaders.FrameEvent
223,4.259885,Bonsai.Shaders.FrameEvent
224,4.2751185,Bonsai.Shaders.FrameEvent
225,4.290644,Bonsai.Shaders.FrameEvent
226,4.3098677,Bonsai.Shaders.FrameEvent
227,4.3384827,Bonsai.Shaders.FrameEvent
228,4.3421116,Bonsai.Shaders.FrameEvent
229,4.3571252,Bonsai.Shaders.FrameEvent
230,4.3740999,Bonsai.Shaders.FrameEvent
231,4.3905124,Bonsai.Shaders.FrameEvent
232,4.4073425,Bonsai.Shaders.FrameEvent
233,4.424145,Bonsai.Shaders.FrameEvent
234,4.4409683,Bonsai.Shaders.FrameEvent
235,4.4582504,Bonsai.Shaders.FrameEvent
236,4.475224,Bonsai.Shaders.FrameEvent
237,4.4908907,Bonsai.Shaders.FrameEvent
238,4.5077026,Bonsai.Shaders.FrameEvent
239,4.5242956,Bonsai.Shaders.FrameEvent
240,4.5410426,Bonsai.Shaders.FrameEvent
241,4.5576841,Bonsai.Shaders.FrameEvent
242,4.5762307,Bonsai.Shaders.FrameEvent
243,4.5927363,Bonsai.Shaders.FrameEvent
244,4.6075397,Bonsai.Shaders.FrameEvent
245,4.6240747,Bonsai.Shaders.FrameEvent
246,4.6408466,Bonsai.Shaders.FrameEvent
247,4.6576991,Bonsai.Shaders.FrameEvent
248,4.6750533,Bonsai.Shaders.FrameEvent
249,4.6908401,Bonsai.Shaders.FrameEvent
250,4.7074472,Bonsai.Shaders.FrameEvent
251,4.7240349,Bonsai.Shaders.FrameEvent
252,4.7408206,Bonsai.Shaders.FrameEvent
253,4.7598853,Bonsai.Shaders.FrameEvent
254,4.7751358,Bonsai.Shaders.FrameEvent
255,4.7922994,Bonsai.Shaders.FrameEvent
256,4.8131735,Bonsai.Shaders.FrameEvent
257,4.8263984,Bonsai.Shaders.FrameEvent
258,4.8412112,Bonsai.Shaders.FrameEvent
259,4.8586113,Bonsai.Shaders.FrameEvent
260,4.874204,Bonsai.Shaders.FrameEvent
261,4.8908501,Bonsai.Shaders.FrameEvent
262,4.9076602,Bonsai.Shaders.FrameEvent
263,4.9245038,Bonsai.Shaders.FrameEvent
264,4.9419998,Bonsai.Shaders.FrameEvent
265,4.957676,Bonsai.Shaders.FrameEvent
266,4.9741404,Bonsai.Shaders.FrameEvent
267,4.9909017,Bonsai.Shaders.FrameEvent
268,5.0111845,Bonsai.Shaders.FrameEvent
269,5.0246619,Bonsai.Shaders.FrameEvent
270,5.0408299,Bonsai.Shaders.FrameEvent
271,5.0587482,Bonsai.Shaders.FrameEvent
272,5.0745346,Bonsai.Shaders.FrameEvent
273,5.0907939,Bonsai.Shaders.FrameEvent
274,5.1089322,Bonsai.Shaders.FrameEvent
275,5.1242645,Bonsai.Shaders.FrameEvent
276,5.1413133,Bonsai.Shaders.FrameEvent
277,5.1574214,Bonsai.Shaders.FrameEvent
278,5.1741042,Bonsai.Shaders.FrameEvent
279,5.190865,Bonsai.Shaders.FrameEvent
280,5.2075257,Bonsai.Shaders.FrameEvent
281,5.224366,Bonsai.Shaders.FrameEvent
282,5.243076,Bonsai.Shaders.FrameEvent
283,5.2606973,Bonsai.Shaders.FrameEvent
284,5.2750489,Bonsai.Shaders.FrameEvent
285,5.2932534,Bonsai.Shaders.FrameEvent
286,5.3077662,Bonsai.Shaders.FrameEvent
287,5.3316208,Bonsai.Shaders.FrameEvent
288,5.3409717,Bonsai.Shaders.FrameEvent
289,5.3575772,Bonsai.Shaders.FrameEvent
290,5.3758525,Bonsai.Shaders.FrameEvent
291,5.3909231,Bonsai.Shaders.FrameEvent
292,5.4084153,Bonsai.Shaders.FrameEvent
293,5.4287544,Bonsai.Shaders.FrameEvent
294,5.4425341,Bonsai.Shaders.FrameEvent
295,5.4577787,Bonsai.Shaders.FrameEvent
296,5.4741984,Bonsai.Shaders.FrameEvent
297,5.4927151,Bonsai.Shaders.FrameEvent
298,5.509469,Bonsai.Shaders.FrameEvent
299,5.5243591,Bonsai.Shaders.FrameEvent
300,5.5407883,Bonsai.Shaders.FrameEvent
301,5.5605207,Bonsai.Shaders.FrameEvent
302,5.5750533,Bonsai.Shaders.FrameEvent
303,5.5917749,Bonsai.Shaders.FrameEvent
304,5.6087327,Bonsai.Shaders.FrameEvent
305,5.6244831,Bonsai.Shaders.FrameEvent
306,5.6410644,Bonsai.Shaders.FrameEvent
307,5.6574459,Bonsai.Shaders.FrameEvent
308,5.6757741,Bonsai.Shaders.FrameEvent
309,5.6896487,Bonsai.Shaders.FrameEvent
310,5.7069491,Bonsai.Shaders.FrameEvent
311,5.7258776,Bonsai.Shaders.FrameEvent
312,5.7424741,Bonsai.Shaders.FrameEvent
313,5.760071,Bonsai.Shaders.FrameEvent
314,5.7751865,Bonsai.Shaders.FrameEvent
315,5.7924834,Bonsai.Shaders.FrameEvent
316,5.8077798,Bonsai.Shaders.FrameEvent
317,5.8295451,Bonsai.Shaders.FrameEvent
318,5.8412453,Bonsai.Shaders.FrameEvent
319,5.8576012,Bonsai.Shaders.FrameEvent
320,5.8740938,Bonsai.Shaders.FrameEvent
321,5.8909439,Bonsai.Shaders.FrameEvent
322,5.9078113,Bonsai.Shaders.FrameEvent
323,5.924194,Bonsai.Shaders.FrameEvent
324,5.9407064,Bonsai.Shaders.FrameEvent
325,5.9574946,Bonsai.Shaders.FrameEvent
326,5.9760073,Bonsai.Shaders.FrameEvent
327,5.9910945,Bonsai.Shaders.FrameEvent
328,6.0110143,Bonsai.Shaders.FrameEvent
329,6.0246834,Bonsai.Shaders.FrameEvent
330,6.0408369,Bonsai.Shaders.FrameEvent
331,6.0574566,Bonsai.Shaders.FrameEvent
332,6.0748619,Bonsai.Shaders.FrameEvent
333,6.0911103,Bonsai.Shaders.FrameEvent
334,6.1092458,Bonsai.Shaders.FrameEvent
335,6.1244082,Bonsai.Shaders.FrameEvent
336,6.1410104,Bonsai.Shaders.FrameEvent
337,6.1577947,Bonsai.Shaders.FrameEvent
338,6.1741349,Bonsai.Shaders.FrameEvent
339,6.1917953,Bonsai.Shaders.FrameEvent
340,6.207583,Bonsai.Shaders.FrameEvent
341,6.2241179,Bonsai.Shaders.FrameEvent
342,6.2420136,Bonsai.Shaders.FrameEvent
343,6.2595692,Bonsai.Shaders.FrameEvent
344,6.2748069,Bonsai.Shaders.FrameEvent
345,6.2908631,Bonsai.Shaders.FrameEvent
346,6.3166405,Bonsai.Shaders.FrameEvent
347,6.3279721,Bonsai.Shaders.FrameEvent
348,6.3411043,Bonsai.Shaders.FrameEvent
349,6.3578043,Bonsai.Shaders.FrameEvent
350,6.3744494,Bonsai.Shaders.FrameEvent
351,6.3910028,Bonsai.Shaders.FrameEvent
352,6.4077839,Bonsai.Shaders.FrameEvent
353,6.4241492,Bonsai.Shaders.FrameEvent
354,6.4409348,Bonsai.Shaders.FrameEvent
355,6.4574978,Bonsai.Shaders.FrameEvent
356,6.4748366,Bonsai.Shaders.FrameEvent
357,6.4930616,Bonsai.Shaders.FrameEvent
358,6.509807,Bonsai.Shaders.FrameEvent
359,6.5245641,Bonsai.Shaders.FrameEvent
360,6.5407062,Bonsai.Shaders.FrameEvent
361,6.5573849,Bonsai.Shaders.FrameEvent
362,6.6334832,Bonsai.Shaders.FrameEvent
363,6.6353361,Bonsai.Shaders.FrameEvent
364,6.6393884,Bonsai.Shaders.FrameEvent
365,6.6576928,Bonsai.Shaders.FrameEvent
366,6.6747046,Bonsai.Shaders.FrameEvent
367,6.6910122,Bonsai.Shaders.FrameEvent
368,6.7081185,Bonsai.Shaders.FrameEvent
369,6.726098,Bonsai.Shaders.FrameEvent
370,6.7434817,Bonsai.Shaders.FrameEvent
371,6.761891,Bonsai.Shaders.FrameEvent
372,6.7758376,Bonsai.Shaders.FrameEvent
373,6.7914935,Bonsai.Shaders.FrameEvent
374,6.8078815,Bonsai.Shaders.FrameEvent
375,6.8242808,Bonsai.Shaders.FrameEvent
376,6.8408115,Bonsai.Shaders.FrameEvent
377,6.8595513,Bonsai.Shaders.FrameEvent
378,6.8743566,Bonsai.Shaders.FrameEvent
379,6.8907786,Bonsai.Shaders.FrameEvent
380,6.9077755,Bonsai.Shaders.FrameEvent
381,6.9242731,Bonsai.Shaders.FrameEvent
382,6.9408502,Bonsai.Shaders.FrameEvent
383,6.9579983,Bonsai.Shaders.FrameEvent
384,6.9746351,Bonsai.Shaders.FrameEvent
385,6.9911296,Bonsai.Shaders.FrameEvent
386,7.0075285,Bonsai.Shaders.FrameEvent
387,7.0245182,Bonsai.Shaders.FrameEvent
388,7.0409443,Bonsai.Shaders.FrameEvent
389,7.0575985,Bonsai.Shaders.FrameEvent
390,7.0745673,Bonsai.Shaders.FrameEvent
391,7.0908974,Bonsai.Shaders.FrameEvent
392,7.1090622,Bonsai.Shaders.FrameEvent
393,7.1242538,Bonsai.Shaders.FrameEvent
394,7.140767,Bonsai.Shaders.FrameEvent
395,7.157682,Bonsai.Shaders.FrameEvent
396,7.1754711,Bonsai.Shaders.FrameEvent
397,7.1909928,Bonsai.Shaders.FrameEvent
398,7.2074463,Bonsai.Shaders.FrameEvent
399,7.2261562,Bonsai.Shaders.FrameEvent
400,7.2418212,Bonsai.Shaders.FrameEvent
401,7.2604576,Bonsai.Shaders.FrameEvent
402,7.2743552,Bonsai.Shaders.FrameEvent
403,7.2965042,Bonsai.Shaders.FrameEvent
404,7.3177445,Bonsai.Shaders.FrameEvent
405,7.3460471,Bonsai.Shaders.FrameEvent
406,7.3606785,Bonsai.Shaders.FrameEvent
407,7.3799467,Bonsai.Shaders.FrameEvent
408,7.3952387,Bonsai.Shaders.FrameEvent
409,7.4105175,Bonsai.Shaders.FrameEvent
410,7.4254919,Bonsai.Shaders.FrameEvent
411,7.445643,Bonsai.Shaders.FrameEvent
412,7.460045,Bonsai.Shaders.FrameEvent
413,7.4742665,Bonsai.Shaders.FrameEvent
414,7.4933025,Bonsai.Shaders.FrameEvent
415,7.5088457,Bonsai.Shaders.FrameEvent
416,7.5242762,Bonsai.Shaders.FrameEvent
417,7.5410552,Bonsai.Shaders.FrameEvent
418,7.5574221,Bonsai.Shaders.FrameEvent
419,7.5739934,Bonsai.Shaders.FrameEvent
420,7.5931652,Bonsai.Shaders.FrameEvent
421,7.60909,Bonsai.Shaders.FrameEvent
422,7.6256363,Bonsai.Shaders.FrameEvent
423,7.6421464,Bonsai.Shaders.FrameEvent
424,7.6581004,Bonsai.Shaders.FrameEvent
425,7.6756287,Bonsai.Shaders.FrameEvent
426,7.6917654,Bonsai.Shaders.FrameEvent
427,7.7086605,Bonsai.Shaders.FrameEvent
428,7.7267882,Bonsai.Shaders.FrameEvent
429,7.7448044,Bonsai.Shaders.FrameEvent
430,7.7629206,Bonsai.Shaders.FrameEvent
431,7.7787337,Bonsai.Shaders.FrameEvent
432,7.7931031,Bonsai.Shaders.FrameEvent
433,7.8096117,Bonsai.Shaders.FrameEvent
434,7.8249981,Bonsai.Shaders.FrameEvent
435,7.8411429,Bonsai.Shaders.FrameEvent
436,7.8594317,Bonsai.Shaders.FrameEvent
437,7.8747175,Bonsai.Shaders.FrameEvent
438,7.8914714,Bonsai.Shaders.FrameEvent
439,7.9075951,Bonsai.Shaders.FrameEvent
440,7.9242845,Bonsai.Shaders.FrameEvent
441,7.9413242,Bonsai.Shaders.FrameEvent
442,7.9573761,Bonsai.Shaders.FrameEvent
443,7.9743188,Bonsai.Shaders.FrameEvent
444,7.9908565,Bonsai.Shaders.FrameEvent
445,8.0076314,Bonsai.Shaders.FrameEvent
446,8.0244323,Bonsai.Shaders.FrameEvent
447,8.0410487,Bonsai.Shaders.FrameEvent
448,8.2920707,Bonsai.Shaders.FrameEvent
449,8.3936199,Bonsai.Shaders.FrameEvent
450,8.3975631,Bonsai.Shaders.FrameEvent
451,8.4109031,Bonsai.Shaders.FrameEvent
452,8.4277084,Bonsai.Shaders.FrameEvent
453,8.4441804,Bonsai.Shaders.FrameEvent
454,8.4742478,Bonsai.Shaders.FrameEvent
455,8.4922404,Bonsai.Shaders.FrameEvent
456,8.5082017,Bonsai.Shaders.FrameEvent
457,8.5208591,Bonsai.Shaders.FrameEvent
458,8.5346104,Bonsai.Shaders.FrameEvent
459,8.5479523,Bonsai.Shaders.FrameEvent
460,8.5587292,Bonsai.Shaders.FrameEvent
461,8.6006354,Bonsai.Shaders.FrameEvent
462,8.603885,Bonsai.Shaders.FrameEvent
463,8.6080105,Bonsai.Shaders.FrameEvent
464,8.6255725,Bonsai.Shaders.FrameEvent
465,8.6416558,Bonsai.Shaders.FrameEvent
466,8.6607336,Bonsai.Shaders.FrameEvent
467,8.6767799,Bonsai.Shaders.FrameEvent
468,8.6910006,Bonsai.Shaders.FrameEvent
469,8.7077626,Bonsai.Shaders.FrameEvent
470,8.7241987,Bonsai.Shaders.FrameEvent
471,8.7422248,Bonsai.Shaders.FrameEvent
472,8.7576155,Bonsai.Shaders.FrameEvent
473,8.7742024,Bonsai.Shaders.FrameEvent
474,8.7910983,Bonsai.Shaders.FrameEvent
475,8.8075818,Bonsai.Shaders.FrameEvent
476,8.8258341,Bonsai.Shaders.FrameEvent
477,8.8409714,Bonsai.Shaders.FrameEvent
478,8.8577166,Bonsai.Shaders.FrameEvent
479,8.8744427,Bonsai.Shaders.FrameEvent
480,8.8916475,Bonsai.Shaders.FrameEvent
481,8.9083457,Bonsai.Shaders.FrameEvent
482,8.9247685,Bonsai.Shaders.FrameEvent
483,8.9415135,Bonsai.Shaders.FrameEvent
484,8.9601698,Bonsai.Shaders.FrameEvent
485,8.9748272,Bonsai.Shaders.FrameEvent
486,8.9997624,Bonsai.Shaders.FrameEvent
487,9.0089185,Bonsai.Shaders.FrameEvent
488,9.0254446,Bonsai.Shaders.FrameEvent
489,9.0425778,Bonsai.Shaders.FrameEvent
490,9.0581812,Bonsai.Shaders.FrameEvent
491,9.0746733,Bonsai.Shaders.FrameEvent
492,9.0925262,Bonsai.Shaders.FrameEvent
493,9.1102236,Bonsai.Shaders.FrameEvent
494,9.1250198,Bonsai.Shaders.FrameEvent
495,9.1416345,Bonsai.Shaders.FrameEvent
496,9.1582992,Bonsai.Shaders.FrameEvent
497,9.1767913,Bonsai.Shaders.FrameEvent
498,9.1941933,Bonsai.Shaders.FrameEvent
499,9.208562,Bonsai.Shaders.FrameEvent
500,9.2250056,Bonsai.Shaders.FrameEvent
501,9.24427,Bonsai.Shaders.FrameEvent
502,9.2599184,Bonsai.Shaders.FrameEvent
503,9.2749954,Bonsai.Shaders.FrameEvent
504,9.2914669,Bonsai.Shaders.FrameEvent
505,9.3128722,Bonsai.Shaders.FrameEvent
506,9.3287762,Bonsai.Shaders.FrameEvent
507,9.3414727,Bonsai.Shaders.FrameEvent
508,9.3578874,Bonsai.Shaders.FrameEvent
509,9.3747638,Bonsai.Shaders.FrameEvent
510,9.391473,Bonsai.Shaders.FrameEvent
511,9.410367,Bonsai.Shaders.FrameEvent
512,9.4249912,Bonsai.Shaders.FrameEvent
513,9.4418831,Bonsai.Shaders.FrameEvent
514,9.4586698,Bonsai.Shaders.FrameEvent
515,9.4766489,Bonsai.Shaders.FrameEvent
516,9.4914313,Bonsai.Shaders.FrameEvent
517,9.5082401,Bonsai.Shaders.FrameEvent
518,9.5249254,Bonsai.Shaders.FrameEvent
519,9.5415393,Bonsai.Shaders.FrameEvent
520,9.5586041,Bonsai.Shaders.FrameEvent
521,9.5752086,Bonsai.Shaders.FrameEvent
522,9.5919831,Bonsai.Shaders.FrameEvent
523,9.608697,Bonsai.Shaders.FrameEvent
524,9.6249507,Bonsai.Shaders.FrameEvent
525,9.6412477,Bonsai.Shaders.FrameEvent
526,9.6583031,Bonsai.Shaders.FrameEvent
527,9.6754618,Bonsai.Shaders.FrameEvent
528,9.6932459,Bonsai.Shaders.FrameEvent
529,9.7098119,Bonsai.Shaders.FrameEvent
530,9.7261826,Bonsai.Shaders.FrameEvent
531,9.7529073,Bonsai.Shaders.FrameEvent
532,9.7827711,Bonsai.Shaders.FrameEvent
533,9.7930823,Bonsai.Shaders.FrameEvent
534,9.8133168,Bonsai.Shaders.FrameEvent
535,9.8261793,Bonsai.Shaders.FrameEvent
536,9.8436577,Bonsai.Shaders.FrameEvent
537,9.8647047,Bonsai.Shaders.FrameEvent
538,9.8786431,Bonsai.Shaders.FrameEvent
