Frame,Timestamp,Value
123,2.4746234,Bonsai.Shaders.FrameEvent
124,2.4916311,Bonsai.Shaders.FrameEvent
125,2.5079806,Bonsai.Shaders.FrameEvent
126,2.5249521,Bonsai.Shaders.FrameEvent
127,2.5416137,Bonsai.Shaders.FrameEvent
128,2.5580188,Bonsai.Shaders.FrameEvent
129,2.5745638,Bonsai.Shaders.FrameEvent
130,2.5934907,Bonsai.Shaders.FrameEvent
131,2.6078445,Bonsai.Shaders.FrameEvent
132,2.6269844,Bonsai.Shaders.FrameEvent
133,2.641552,Bonsai.Shaders.FrameEvent
134,2.6578663,Bonsai.Shaders.FrameEvent
135,2.674799,Bonsai.Shaders.FrameEvent
136,2.6912545,Bonsai.Shaders.FrameEvent
137,2.7078331,Bonsai.Shaders.FrameEvent
138,2.7248378,Bonsai.Shaders.FrameEvent
139,2.74136,Bonsai.Shaders.FrameEvent
140,2.7578723,Bonsai.Shaders.FrameEvent
141,2.7747753,Bonsai.Shaders.FrameEvent
142,2.7916222,Bonsai.Shaders.FrameEvent
143,2.8078113,Bonsai.Shaders.FrameEvent
144,2.8271366,Bonsai.Shaders.FrameEvent
145,2.8445894,Bonsai.Shaders.FrameEvent
146,2.8580425,Bonsai.Shaders.FrameEvent
147,2.8748219,Bonsai.Shaders.FrameEvent
148,2.8912264,Bonsai.Shaders.FrameEvent
149,2.9076896,Bonsai.Shaders.FrameEvent
150,2.9245993,Bonsai.Shaders.FrameEvent
151,2.9412737,Bonsai.Shaders.FrameEvent
152,2.9578362,Bonsai.Shaders.FrameEvent
153,2.9746488,Bonsai.Shaders.FrameEvent
154,2.9916742,Bonsai.Shaders.FrameEvent
155,3.0077845,Bonsai.Shaders.FrameEvent
156,3.0251168,Bonsai.Shaders.FrameEvent
157,3.0416346,Bonsai.Shaders.FrameEvent
158,3.0595715,Bonsai.Shaders.FrameEvent
159,3.0749838,Bonsai.Shaders.FrameEvent
160,3.0911202,Bonsai.Shaders.FrameEvent
161,3.1080784,Bonsai.Shaders.FrameEvent
162,3.1246673,Bonsai.Shaders.FrameEvent
163,3.1412317,Bonsai.Shaders.FrameEvent
164,3.1583935,Bonsai.Shaders.FrameEvent
165,3.1744874,Bonsai.Shaders.FrameEvent
166,3.191251,Bonsai.Shaders.FrameEvent
167,3.2084927,Bonsai.Shaders.FrameEvent
168,3.2243999,Bonsai.Shaders.FrameEvent
169,3.2413461,Bonsai.Shaders.FrameEvent
170,3.2577724,Bonsai.Shaders.FrameEvent
171,3.2746541,Bonsai.Shaders.FrameEvent
172,3.2913656,Bonsai.Shaders.FrameEvent
173,3.3078266,Bonsai.Shaders.FrameEvent
174,3.3246406,Bonsai.Shaders.FrameEvent
175,3.3435277,Bonsai.Shaders.FrameEvent
176,3.3581124,Bonsai.Shaders.FrameEvent
177,3.374687,Bonsai.Shaders.FrameEvent
