marker_id,RotationX,RotationY,RotationZ,TranslationX,TranslationY,TranslationZ
0,0.001369371923448659,-1.6214982875009452,-0.02203130040921537,-234.95499881664276,-12.16769333798129,-5.286568385072016
1,0.0027765012896036056,-0.7048120911386972,-0.030186517127413878,-117.93840685395111,-2.472987512051418,250.1069714090517
2,0.017482801663067593,0.582405707836764,-0.023090064092673744,137.12840503799336,1.8837893600471887,240.4339584277239
3,0.027939153884795287,1.5744467483913664,-0.027209261809831548,268.96749711453543,-0.10470485780126637,-0.6206963657777749
